,State,DeathsFromPneumoniaAndInfluenza,Year,Week,Quarter,Month
19814,RI,12.0,2010,42,4,10
19815,RI,19.0,2010,43,4,10
19816,RI,13.0,2010,44,4,10
19817,RI,14.0,2010,45,4,11
19818,RI,20.0,2010,46,4,11
19819,RI,22.0,2010,47,4,11
19820,RI,20.0,2010,48,4,11
19821,RI,21.0,2010,49,4,12
19822,RI,19.0,2010,50,4,12
19823,RI,20.0,2010,51,4,12
19824,RI,25.0,2010,52,4,12
19825,RI,17.0,2011,1,1,1
19826,RI,21.0,2011,2,1,1
19827,RI,26.0,2011,3,1,1
19828,RI,28.0,2011,4,1,1
19829,RI,29.0,2011,5,1,1
19830,RI,25.0,2011,6,1,2
19831,RI,17.0,2011,7,1,2
19832,RI,22.0,2011,8,1,2
19833,RI,27.0,2011,9,1,2
19834,RI,24.0,2011,10,1,3
19835,RI,25.0,2011,11,1,3
19836,RI,24.0,2011,12,1,3
19837,RI,24.0,2011,13,1,3
19838,RI,26.0,2011,14,2,4
19839,RI,27.0,2011,15,2,4
19840,RI,20.0,2011,16,2,4
19841,RI,22.0,2011,17,2,4
19842,RI,17.0,2011,18,2,4
19843,RI,14.0,2011,19,2,5
19844,RI,19.0,2011,20,2,5
19845,RI,17.0,2011,21,2,5
19846,RI,22.0,2011,22,2,5
19847,RI,16.0,2011,23,2,6
19848,RI,12.0,2011,24,2,6
19849,RI,14.0,2011,25,2,6
19850,RI,12.0,2011,26,2,6
19851,RI,21.0,2011,27,3,7
19852,RI,16.0,2011,28,3,7
19853,RI,13.0,2011,29,3,7
19854,RI,19.0,2011,30,3,7
19855,RI,21.0,2011,31,3,7
19856,RI,9.0,2011,32,3,8
19857,RI,27.0,2011,33,3,8
19858,RI,30.0,2011,34,3,8
19859,RI,16.0,2011,35,3,8
19860,RI,13.0,2011,36,3,9
19861,RI,12.0,2011,37,3,9
19862,RI,13.0,2011,38,3,9
19863,RI,17.0,2011,39,3,9
19864,RI,16.0,2011,40,4,10
19865,RI,21.0,2011,41,4,10
19866,RI,13.0,2011,42,4,10
19867,RI,16.0,2011,43,4,10
19868,RI,11.0,2011,44,4,10
19869,RI,20.0,2011,45,4,11
19870,RI,16.0,2011,46,4,11
19871,RI,20.0,2011,47,4,11
19872,RI,13.0,2011,48,4,11
19873,RI,10.0,2011,49,4,12
19874,RI,16.0,2011,50,4,12
19875,RI,24.0,2011,51,4,12
19876,RI,25.0,2011,52,4,12
19877,RI,18.0,2012,1,1,1
19878,RI,18.0,2012,2,1,1
19879,RI,25.0,2012,3,1,1
19880,RI,30.0,2012,4,1,1
19881,RI,18.0,2012,5,1,1
19882,RI,24.0,2012,6,1,2
19883,RI,19.0,2012,7,1,2
19884,RI,22.0,2012,8,1,2
19885,RI,19.0,2012,9,1,2
19886,RI,14.0,2012,10,1,3
19887,RI,27.0,2012,11,1,3
19888,RI,23.0,2012,12,1,3
19889,RI,11.0,2012,13,1,3
19890,RI,24.0,2012,14,2,3
19891,RI,11.0,2012,15,2,4
19892,RI,17.0,2012,16,2,4
19893,RI,13.0,2012,17,2,4
19894,RI,22.0,2012,18,2,4
19895,RI,12.0,2012,19,2,5
19896,RI,17.0,2012,20,2,5
19897,RI,14.0,2012,21,2,5
19898,RI,7.0,2012,22,2,5
19899,RI,10.0,2012,23,2,6
19900,RI,17.0,2012,24,2,6
19901,RI,16.0,2012,25,2,6
19902,RI,17.0,2012,26,2,6
19903,RI,15.0,2012,27,3,6
19904,RI,16.0,2012,28,3,7
19905,RI,19.0,2012,29,3,7
19906,RI,11.0,2012,30,3,7
19907,RI,15.0,2012,31,3,7
19908,RI,15.0,2012,32,3,8
19909,RI,14.0,2012,33,3,8
19910,RI,12.0,2012,34,3,8
19911,RI,10.0,2012,35,3,8
19912,RI,17.0,2012,36,3,9
19913,RI,16.0,2012,37,3,9
19914,RI,13.0,2012,38,3,9
19915,RI,13.0,2012,39,3,9
19916,RI,11.0,2012,40,4,9
19917,RI,17.0,2012,41,4,10
19918,RI,14.0,2012,42,4,10
19919,RI,19.0,2012,43,4,10
19920,RI,15.0,2012,44,4,10
19921,RI,19.0,2012,45,4,11
19922,RI,16.0,2012,46,4,11
19923,RI,11.0,2012,47,4,11
19924,RI,21.0,2012,48,4,11
19925,RI,12.0,2012,49,4,12
19926,RI,17.0,2012,50,4,12
19927,RI,19.0,2012,51,4,12
19928,RI,20.0,2012,52,4,12
19929,RI,33.0,2013,1,1,1
19930,RI,31.0,2013,2,1,1
19931,RI,39.0,2013,3,1,1
19932,RI,24.0,2013,4,1,1
19933,RI,23.0,2013,5,1,2
19934,RI,26.0,2013,6,1,2
19935,RI,29.0,2013,7,1,2
19936,RI,21.0,2013,8,1,2
19937,RI,16.0,2013,9,1,3
19938,RI,19.0,2013,10,1,3
19939,RI,15.0,2013,11,1,3
19940,RI,19.0,2013,12,1,3
19941,RI,18.0,2013,13,1,3
19942,RI,21.0,2013,14,2,4
19943,RI,18.0,2013,15,2,4
19944,RI,29.0,2013,16,2,4
19945,RI,13.0,2013,17,2,4
19946,RI,17.0,2013,18,2,5
19947,RI,18.0,2013,19,2,5
19948,RI,17.0,2013,20,2,5
19949,RI,22.0,2013,21,2,5
19950,RI,12.0,2013,22,2,6
19951,RI,12.0,2013,23,2,6
19952,RI,12.0,2013,24,2,6
19953,RI,10.0,2013,25,2,6
19954,RI,20.0,2013,26,2,6
19955,RI,11.0,2013,27,3,7
19956,RI,15.0,2013,28,3,7
19957,RI,9.0,2013,29,3,7
19958,RI,8.0,2013,30,3,7
19959,RI,12.0,2013,31,3,8
19960,RI,13.0,2013,32,3,8
19961,RI,10.0,2013,33,3,8
19962,RI,10.0,2013,34,3,8
19963,RI,9.0,2013,35,3,8
19964,RI,13.0,2013,36,3,9
19965,RI,11.0,2013,37,3,9
19966,RI,13.0,2013,38,3,9
19967,RI,15.0,2013,39,3,9
19968,RI,17.0,2013,40,4,10
19969,RI,19.0,2013,41,4,10
19970,RI,13.0,2013,42,4,10
19971,RI,13.0,2013,43,4,10
19972,RI,12.0,2013,44,4,11
19973,RI,20.0,2013,45,4,11
19974,RI,15.0,2013,46,4,11
19975,RI,15.0,2013,47,4,11
19976,RI,11.0,2013,48,4,11
19977,RI,22.0,2013,49,4,12
19978,RI,10.0,2013,50,4,12
19979,RI,24.0,2013,51,4,12
19980,RI,19.0,2013,52,4,12
19981,RI,28.0,2014,1,1,1
19982,RI,22.0,2014,2,1,1
19983,RI,26.0,2014,3,1,1
19984,RI,16.0,2014,4,1,1
19985,RI,17.0,2014,5,1,2
19986,RI,19.0,2014,6,1,2
19987,RI,15.0,2014,7,1,2
19988,RI,25.0,2014,8,1,2
19989,RI,17.0,2014,9,1,3
19990,RI,22.0,2014,10,1,3
19991,RI,18.0,2014,11,1,3
19992,RI,11.0,2014,12,1,3
19993,RI,28.0,2014,13,1,3
19994,RI,24.0,2014,14,2,4
19995,RI,22.0,2014,15,2,4
19996,RI,15.0,2014,16,2,4
19997,RI,30.0,2014,17,2,4
19998,RI,17.0,2014,18,2,5
19999,RI,16.0,2014,19,2,5
20000,RI,10.0,2014,20,2,5
20001,RI,16.0,2014,21,2,5
20002,RI,14.0,2014,22,2,5
20003,RI,8.0,2014,23,2,6
20004,RI,13.0,2014,24,2,6
20005,RI,9.0,2014,25,2,6
20006,RI,16.0,2014,26,2,6
20007,RI,7.0,2014,27,3,7
20008,RI,11.0,2014,28,3,7
20009,RI,11.0,2014,29,3,7
20010,RI,17.0,2014,30,3,7
20011,RI,15.0,2014,31,3,8
20012,RI,11.0,2014,32,3,8
20013,RI,14.0,2014,33,3,8
20014,RI,8.0,2014,34,3,8
20015,RI,8.0,2014,35,3,8
20016,RI,11.0,2014,36,3,9
20017,RI,16.0,2014,37,3,9
20018,RI,12.0,2014,38,3,9
20019,RI,9.0,2014,39,3,9
20020,RI,5.0,2014,40,4,10
20021,RI,8.0,2014,41,4,10
20022,RI,12.0,2014,42,4,10
20023,RI,13.0,2014,43,4,10
20024,RI,14.0,2014,44,4,11
20025,RI,12.0,2014,45,4,11
20026,RI,19.0,2014,46,4,11
20027,RI,9.0,2014,47,4,11
20028,RI,12.0,2014,48,4,11
20029,RI,14.0,2014,49,4,12
20030,RI,18.0,2014,50,4,12
20031,RI,22.0,2014,51,4,12
20032,RI,15.0,2014,52,4,12
20033,RI,16.0,2014,53,4,1
20034,RI,22.0,2015,1,1,1
20035,RI,35.0,2015,2,1,1
20036,RI,25.0,2015,3,1,1
20037,RI,26.0,2015,4,1,1
20038,RI,21.0,2015,5,1,1
20039,RI,31.0,2015,6,1,2
20040,RI,18.0,2015,7,1,2
20041,RI,22.0,2015,8,1,2
20042,RI,30.0,2015,9,1,2
20043,RI,27.0,2015,10,1,3
20044,RI,16.0,2015,11,1,3
20045,RI,19.0,2015,12,1,3
20046,RI,21.0,2015,13,1,3
20047,RI,24.0,2015,14,2,4
20048,RI,24.0,2015,15,2,4
20049,RI,19.0,2015,16,2,4
20050,RI,21.0,2015,17,2,4
20051,RI,21.0,2015,18,2,5
20052,RI,9.0,2015,19,2,5
20053,RI,20.0,2015,20,2,5
20054,RI,13.0,2015,21,2,5
20055,RI,11.0,2015,22,2,5
20056,RI,13.0,2015,23,2,6
20057,RI,17.0,2015,24,2,6
20058,RI,11.0,2015,25,2,6
20059,RI,14.0,2015,26,2,6
20060,RI,9.0,2015,27,3,7
20061,RI,13.0,2015,28,3,7
20062,RI,14.0,2015,29,3,7
20063,RI,12.0,2015,30,3,7
20064,RI,12.0,2015,31,3,8
20065,RI,13.0,2015,32,3,8
20066,RI,14.0,2015,33,3,8
20067,RI,16.0,2015,34,3,8
20068,RI,11.0,2015,35,3,8
20069,RI,10.0,2015,36,3,9
20070,RI,8.0,2015,37,3,9
20071,RI,16.0,2015,38,3,9
20072,RI,11.0,2015,39,3,9
20073,RI,13.0,2015,40,4,10
20074,RI,11.0,2015,41,4,10
20075,RI,11.0,2015,42,4,10
20076,RI,13.0,2015,43,4,10
20077,RI,12.0,2015,44,4,10
20078,RI,13.0,2015,45,4,11
20079,RI,11.0,2015,46,4,11
20080,RI,16.0,2015,47,4,11
20081,RI,7.0,2015,48,4,11
20082,RI,13.0,2015,49,4,12
20083,RI,12.0,2015,50,4,12
20084,RI,14.0,2015,51,4,12
20085,RI,13.0,2015,52,4,12
20086,RI,15.0,2016,1,1,1
20087,RI,12.0,2016,2,1,1
20088,RI,10.0,2016,3,1,1
20089,RI,16.0,2016,4,1,1
20090,RI,13.0,2016,5,1,1
20091,RI,21.0,2016,6,1,2
20092,RI,15.0,2016,7,1,2
20093,RI,16.0,2016,8,1,2
20094,RI,13.0,2016,9,1,2
20095,RI,14.0,2016,10,1,3
20096,RI,14.0,2016,11,1,3
20097,RI,17.0,2016,12,1,3
20098,RI,15.0,2016,13,1,3
20099,RI,17.0,2016,14,2,4
20100,RI,19.0,2016,15,2,4
20101,RI,17.0,2016,16,2,4
20102,RI,9.0,2016,17,2,4
20103,RI,20.0,2016,18,2,4
20104,RI,16.0,2016,19,2,5
20105,RI,18.0,2016,20,2,5
20106,RI,15.0,2016,21,2,5
20107,RI,9.0,2016,22,2,5
20108,RI,10.0,2016,23,2,6
20109,RI,15.0,2016,24,2,6
20110,RI,7.0,2016,25,2,6
20111,RI,6.0,2016,26,2,6
20112,RI,12.0,2016,27,3,7
20113,RI,12.0,2016,28,3,7
20114,RI,9.0,2016,29,3,7
20115,RI,8.0,2016,30,3,7
20116,RI,17.0,2016,31,3,7
20117,RI,12.0,2016,32,3,8
20118,RI,13.0,2016,33,3,8
20119,RI,12.0,2016,34,3,8
20120,RI,17.0,2016,35,3,8
20121,RI,11.0,2016,36,3,9
20122,RI,14.0,2016,37,3,9
20123,RI,8.0,2016,38,3,9
20124,RI,4.0,2016,39,3,9
20125,RI,10.0,2016,40,4,10
20126,RI,15.0,2016,41,4,10
20127,RI,11.0,2016,42,4,10
20128,RI,21.0,2016,43,4,10
20129,RI,8.0,2016,44,4,10
20130,RI,12.0,2016,45,4,11
20131,RI,13.0,2016,46,4,11
20132,RI,7.0,2016,47,4,11
20133,RI,10.0,2016,48,4,11
20134,RI,13.0,2016,49,4,12
20135,RI,18.0,2016,50,4,12
20136,RI,9.0,2016,51,4,12
20137,RI,17.0,2016,52,4,12
20138,RI,10.0,2017,1,1,1
20139,RI,16.0,2017,2,1,1
20140,RI,13.0,2017,3,1,1
20141,RI,18.0,2017,4,1,1
20142,RI,26.0,2017,5,1,1
20143,RI,27.0,2017,6,1,2
20144,RI,25.0,2017,7,1,2
20145,RI,24.0,2017,8,1,2
20146,RI,34.0,2017,9,1,2
20147,RI,22.0,2017,10,1,3
20148,RI,23.0,2017,11,1,3
20149,RI,14.0,2017,12,1,3
20150,RI,18.0,2017,13,1,3
20151,RI,23.0,2017,14,2,4
20152,RI,19.0,2017,15,2,4
20153,RI,20.0,2017,16,2,4
20154,RI,17.0,2017,17,2,4
20155,RI,19.0,2017,18,2,4
20156,RI,9.0,2017,19,2,5
20157,RI,13.0,2017,20,2,5
20158,RI,10.0,2017,21,2,5
20159,RI,8.0,2017,22,2,5
20160,RI,12.0,2017,23,2,6
20161,RI,15.0,2017,24,2,6
20162,RI,10.0,2017,25,2,6
20163,RI,16.0,2017,26,2,6
20164,RI,12.0,2017,27,3,7
20165,RI,8.0,2017,28,3,7
20166,RI,12.0,2017,29,3,7
20167,RI,9.0,2017,30,3,7
20168,RI,11.0,2017,31,3,7
20169,RI,8.0,2017,32,3,8
20170,RI,12.0,2017,33,3,8
20171,RI,12.0,2017,34,3,8
20172,RI,17.0,2017,35,3,8
20173,RI,13.0,2017,36,3,9
20174,RI,11.0,2017,37,3,9
20175,RI,15.0,2017,38,3,9
20176,RI,7.0,2017,39,3,9
20177,RI,11.0,2017,40,4,9
20178,RI,15.0,2017,41,4,10
20179,RI,8.0,2017,42,4,10
20180,RI,12.0,2017,43,4,10
20181,RI,17.0,2017,44,4,10
20182,RI,16.0,2017,45,4,11
20183,RI,13.0,2017,46,4,11
20184,RI,10.0,2017,47,4,11
20185,RI,17.0,2017,48,4,11
20186,RI,14.0,2017,49,4,12
20187,RI,22.0,2017,50,4,12
20188,RI,20.0,2017,51,4,12
20189,RI,15.0,2017,52,4,12
20190,RI,20.0,2018,1,1,1
20191,RI,21.0,2018,2,1,1
20192,RI,29.0,2018,3,1,1
20193,RI,26.0,2018,4,1,1
20194,RI,21.0,2018,5,1,2
20195,RI,22.0,2018,6,1,2
20196,RI,22.0,2018,7,1,2
20197,RI,22.0,2018,8,1,2
20198,RI,12.0,2018,9,1,3
20199,RI,19.0,2018,10,1,3
20200,RI,18.0,2018,11,1,3
20201,RI,10.0,2018,12,1,3
20202,RI,14.0,2018,13,1,3
20203,RI,16.0,2018,14,2,4
20204,RI,17.0,2018,15,2,4
20205,RI,17.0,2018,16,2,4
20206,RI,12.0,2018,17,2,4
20207,RI,15.0,2018,18,2,5
20208,RI,18.0,2018,19,2,5
20209,RI,12.0,2018,20,2,5
20210,RI,21.0,2018,21,2,5
20211,RI,5.0,2018,22,2,6
20212,RI,8.0,2018,23,2,6
20213,RI,13.0,2018,24,2,6
20214,RI,7.0,2018,25,2,6
20215,RI,13.0,2018,26,2,6
20216,RI,18.0,2018,27,3,7
20217,RI,14.0,2018,28,3,7
20218,RI,9.0,2018,29,3,7
20219,RI,7.0,2018,30,3,7
20220,RI,10.0,2018,31,3,8
20221,RI,10.0,2018,32,3,8
20222,RI,14.0,2018,33,3,8
20223,RI,12.0,2018,34,3,8
20224,RI,8.0,2018,35,3,9
20225,RI,7.0,2018,36,3,9
20226,RI,5.0,2018,37,3,9
20227,RI,7.0,2018,38,3,9
20228,RI,11.0,2018,39,3,9
20229,RI,5.0,2018,40,4,10
20230,RI,11.0,2018,41,4,10
20231,RI,13.0,2018,42,4,10
20232,RI,13.0,2018,43,4,10
20233,RI,10.0,2018,44,4,11
20234,RI,10.0,2018,45,4,11
20235,RI,8.0,2018,46,4,11
20236,RI,13.0,2018,47,4,11
20237,RI,8.0,2018,48,4,12
20238,RI,13.0,2018,49,4,12
20239,RI,11.0,2018,50,4,12
20240,RI,14.0,2018,51,4,12
20241,RI,16.0,2018,52,4,12
20242,RI,17.0,2019,1,1,1
20243,RI,22.0,2019,2,1,1
20244,RI,16.0,2019,3,1,1
20245,RI,31.0,2019,4,1,1
20246,RI,21.0,2019,5,1,2
20247,RI,17.0,2019,6,1,2
20248,RI,20.0,2019,7,1,2
20249,RI,13.0,2019,8,1,2
20250,RI,15.0,2019,9,1,3
20251,RI,12.0,2019,10,1,3
20252,RI,8.0,2019,11,1,3
20253,RI,,2019,12,1,3
20254,SC,52.0,2009,40,4,10
20255,SC,60.0,2009,41,4,10
20256,SC,64.0,2009,42,4,10
20257,SC,71.0,2009,43,4,10
20258,SC,67.0,2009,44,4,10
20259,SC,77.0,2009,45,4,11
20260,SC,55.0,2009,46,4,11
20261,SC,70.0,2009,47,4,11
20262,SC,73.0,2009,48,4,11
20263,SC,53.0,2009,49,4,12
20264,SC,61.0,2009,50,4,12
20265,SC,69.0,2009,51,4,12
20266,SC,76.0,2009,52,4,12
20267,SC,79.0,2010,1,1,1
20268,SC,84.0,2010,2,1,1
20269,SC,78.0,2010,3,1,1
20270,SC,97.0,2010,4,1,1
20271,SC,101.0,2010,5,1,1
20272,SC,64.0,2010,6,1,2
20273,SC,57.0,2010,7,1,2
20274,SC,73.0,2010,8,1,2
20275,SC,71.0,2010,9,1,2
20276,SC,61.0,2010,10,1,3
20277,SC,67.0,2010,11,1,3
20278,SC,56.0,2010,12,1,3
20279,SC,67.0,2010,13,1,3
20280,SC,60.0,2010,14,2,4
20281,SC,59.0,2010,15,2,4
20282,SC,63.0,2010,16,2,4
20283,SC,54.0,2010,17,2,4
20284,SC,51.0,2010,18,2,5
20285,SC,60.0,2010,19,2,5
20286,SC,56.0,2010,20,2,5
20287,SC,57.0,2010,21,2,5
20288,SC,52.0,2010,22,2,5
20289,SC,56.0,2010,23,2,6
20290,SC,44.0,2010,24,2,6
20291,SC,52.0,2010,25,2,6
20292,SC,41.0,2010,26,2,6
20293,SC,71.0,2010,27,3,7
20294,SC,50.0,2010,28,3,7
20295,SC,40.0,2010,29,3,7
20296,SC,57.0,2010,30,3,7
20297,SC,44.0,2010,31,3,7
20298,SC,56.0,2010,32,3,8
20299,SC,51.0,2010,33,3,8
20300,SC,43.0,2010,34,3,8
20301,SC,39.0,2010,35,3,8
20302,SC,36.0,2010,36,3,9
20303,SC,47.0,2010,37,3,9
20304,SC,51.0,2010,38,3,9
20305,SC,52.0,2010,39,3,9
20306,SC,45.0,2010,40,4,10
20307,SC,56.0,2010,41,4,10
20308,SC,58.0,2010,42,4,10
20309,SC,63.0,2010,43,4,10
20310,SC,57.0,2010,44,4,10
20311,SC,54.0,2010,45,4,11
20312,SC,46.0,2010,46,4,11
20313,SC,72.0,2010,47,4,11
20314,SC,66.0,2010,48,4,11
20315,SC,63.0,2010,49,4,12
20316,SC,63.0,2010,50,4,12
20317,SC,77.0,2010,51,4,12
20318,SC,91.0,2010,52,4,12
20319,SC,81.0,2011,1,1,1
20320,SC,89.0,2011,2,1,1
20321,SC,90.0,2011,3,1,1
20322,SC,69.0,2011,4,1,1
20323,SC,68.0,2011,5,1,1
20324,SC,86.0,2011,6,1,2
20325,SC,84.0,2011,7,1,2
20326,SC,101.0,2011,8,1,2
20327,SC,74.0,2011,9,1,2
20328,SC,82.0,2011,10,1,3
20329,SC,81.0,2011,11,1,3
20330,SC,77.0,2011,12,1,3
20331,SC,68.0,2011,13,1,3
20332,SC,66.0,2011,14,2,4
20333,SC,61.0,2011,15,2,4
20334,SC,57.0,2011,16,2,4
20335,SC,61.0,2011,17,2,4
20336,SC,61.0,2011,18,2,4
20337,SC,63.0,2011,19,2,5
20338,SC,67.0,2011,20,2,5
20339,SC,63.0,2011,21,2,5
20340,SC,68.0,2011,22,2,5
20341,SC,66.0,2011,23,2,6
20342,SC,47.0,2011,24,2,6
20343,SC,55.0,2011,25,2,6
20344,SC,59.0,2011,26,2,6
20345,SC,47.0,2011,27,3,7
20346,SC,60.0,2011,28,3,7
20347,SC,51.0,2011,29,3,7
20348,SC,52.0,2011,30,3,7
20349,SC,44.0,2011,31,3,7
20350,SC,46.0,2011,32,3,8
20351,SC,51.0,2011,33,3,8
20352,SC,45.0,2011,34,3,8
20353,SC,46.0,2011,35,3,8
20354,SC,40.0,2011,36,3,9
20355,SC,38.0,2011,37,3,9
20356,SC,48.0,2011,38,3,9
20357,SC,48.0,2011,39,3,9
20358,SC,46.0,2011,40,4,10
20359,SC,58.0,2011,41,4,10
20360,SC,51.0,2011,42,4,10
20361,SC,48.0,2011,43,4,10
20362,SC,50.0,2011,44,4,10
20363,SC,50.0,2011,45,4,11
20364,SC,61.0,2011,46,4,11
20365,SC,57.0,2011,47,4,11
20366,SC,58.0,2011,48,4,11
20367,SC,66.0,2011,49,4,12
20368,SC,73.0,2011,50,4,12
20369,SC,70.0,2011,51,4,12
20370,SC,61.0,2011,52,4,12
20371,SC,60.0,2012,1,1,1
20372,SC,81.0,2012,2,1,1
20373,SC,56.0,2012,3,1,1
20374,SC,79.0,2012,4,1,1
20375,SC,71.0,2012,5,1,1
20376,SC,58.0,2012,6,1,2
20377,SC,52.0,2012,7,1,2
20378,SC,45.0,2012,8,1,2
20379,SC,61.0,2012,9,1,2
20380,SC,64.0,2012,10,1,3
20381,SC,61.0,2012,11,1,3
20382,SC,57.0,2012,12,1,3
20383,SC,47.0,2012,13,1,3
20384,SC,64.0,2012,14,2,3
20385,SC,61.0,2012,15,2,4
20386,SC,49.0,2012,16,2,4
20387,SC,59.0,2012,17,2,4
20388,SC,49.0,2012,18,2,4
20389,SC,48.0,2012,19,2,5
20390,SC,58.0,2012,20,2,5
20391,SC,54.0,2012,21,2,5
20392,SC,63.0,2012,22,2,5
20393,SC,54.0,2012,23,2,6
20394,SC,53.0,2012,24,2,6
20395,SC,45.0,2012,25,2,6
20396,SC,49.0,2012,26,2,6
20397,SC,56.0,2012,27,3,6
20398,SC,51.0,2012,28,3,7
20399,SC,46.0,2012,29,3,7
20400,SC,57.0,2012,30,3,7
20401,SC,48.0,2012,31,3,7
20402,SC,49.0,2012,32,3,8
20403,SC,56.0,2012,33,3,8
20404,SC,41.0,2012,34,3,8
20405,SC,64.0,2012,35,3,8
20406,SC,59.0,2012,36,3,9
20407,SC,39.0,2012,37,3,9
20408,SC,50.0,2012,38,3,9
20409,SC,41.0,2012,39,3,9
20410,SC,45.0,2012,40,4,9
20411,SC,70.0,2012,41,4,10
20412,SC,43.0,2012,42,4,10
20413,SC,63.0,2012,43,4,10
20414,SC,48.0,2012,44,4,10
20415,SC,59.0,2012,45,4,11
20416,SC,63.0,2012,46,4,11
20417,SC,62.0,2012,47,4,11
20418,SC,59.0,2012,48,4,11
20419,SC,79.0,2012,49,4,12
20420,SC,82.0,2012,50,4,12
20421,SC,79.0,2012,51,4,12
20422,SC,80.0,2012,52,4,12
20423,SC,104.0,2013,1,1,1
20424,SC,112.0,2013,2,1,1
20425,SC,98.0,2013,3,1,1
20426,SC,68.0,2013,4,1,1
20427,SC,73.0,2013,5,1,2
20428,SC,63.0,2013,6,1,2
20429,SC,68.0,2013,7,1,2
20430,SC,64.0,2013,8,1,2
20431,SC,71.0,2013,9,1,3
20432,SC,71.0,2013,10,1,3
20433,SC,91.0,2013,11,1,3
20434,SC,70.0,2013,12,1,3
20435,SC,72.0,2013,13,1,3
20436,SC,73.0,2013,14,2,4
20437,SC,62.0,2013,15,2,4
20438,SC,60.0,2013,16,2,4
20439,SC,71.0,2013,17,2,4
20440,SC,49.0,2013,18,2,5
20441,SC,52.0,2013,19,2,5
20442,SC,75.0,2013,20,2,5
20443,SC,54.0,2013,21,2,5
20444,SC,47.0,2013,22,2,6
20445,SC,57.0,2013,23,2,6
20446,SC,60.0,2013,24,2,6
20447,SC,50.0,2013,25,2,6
20448,SC,68.0,2013,26,2,6
20449,SC,53.0,2013,27,3,7
20450,SC,55.0,2013,28,3,7
20451,SC,48.0,2013,29,3,7
20452,SC,54.0,2013,30,3,7
20453,SC,52.0,2013,31,3,8
20454,SC,47.0,2013,32,3,8
20455,SC,48.0,2013,33,3,8
20456,SC,37.0,2013,34,3,8
20457,SC,34.0,2013,35,3,8
20458,SC,46.0,2013,36,3,9
20459,SC,59.0,2013,37,3,9
20460,SC,62.0,2013,38,3,9
20461,SC,47.0,2013,39,3,9
20462,SC,45.0,2013,40,4,10
20463,SC,47.0,2013,41,4,10
20464,SC,60.0,2013,42,4,10
20465,SC,42.0,2013,43,4,10
20466,SC,51.0,2013,44,4,11
20467,SC,59.0,2013,45,4,11
20468,SC,55.0,2013,46,4,11
20469,SC,47.0,2013,47,4,11
20470,SC,47.0,2013,48,4,11
20471,SC,67.0,2013,49,4,12
20472,SC,79.0,2013,50,4,12
20473,SC,71.0,2013,51,4,12
20474,SC,59.0,2013,52,4,12
20475,SC,84.0,2014,1,1,1
20476,SC,111.0,2014,2,1,1
20477,SC,95.0,2014,3,1,1
20478,SC,106.0,2014,4,1,1
20479,SC,87.0,2014,5,1,2
20480,SC,89.0,2014,6,1,2
20481,SC,84.0,2014,7,1,2
20482,SC,74.0,2014,8,1,2
20483,SC,82.0,2014,9,1,3
20484,SC,75.0,2014,10,1,3
20485,SC,74.0,2014,11,1,3
20486,SC,64.0,2014,12,1,3
20487,SC,64.0,2014,13,1,3
20488,SC,61.0,2014,14,2,4
20489,SC,61.0,2014,15,2,4
20490,SC,62.0,2014,16,2,4
20491,SC,52.0,2014,17,2,4
20492,SC,59.0,2014,18,2,5
20493,SC,66.0,2014,19,2,5
20494,SC,60.0,2014,20,2,5
20495,SC,60.0,2014,21,2,5
20496,SC,64.0,2014,22,2,5
20497,SC,40.0,2014,23,2,6
20498,SC,54.0,2014,24,2,6
20499,SC,41.0,2014,25,2,6
20500,SC,45.0,2014,26,2,6
20501,SC,50.0,2014,27,3,7
20502,SC,62.0,2014,28,3,7
20503,SC,52.0,2014,29,3,7
20504,SC,44.0,2014,30,3,7
20505,SC,49.0,2014,31,3,8
20506,SC,38.0,2014,32,3,8
20507,SC,52.0,2014,33,3,8
20508,SC,56.0,2014,34,3,8
20509,SC,52.0,2014,35,3,8
20510,SC,51.0,2014,36,3,9
20511,SC,51.0,2014,37,3,9
20512,SC,38.0,2014,38,3,9
20513,SC,48.0,2014,39,3,9
20514,SC,59.0,2014,40,4,10
20515,SC,52.0,2014,41,4,10
20516,SC,53.0,2014,42,4,10
20517,SC,55.0,2014,43,4,10
20518,SC,35.0,2014,44,4,11
20519,SC,58.0,2014,45,4,11
20520,SC,58.0,2014,46,4,11
20521,SC,55.0,2014,47,4,11
20522,SC,61.0,2014,48,4,11
20523,SC,53.0,2014,49,4,12
20524,SC,67.0,2014,50,4,12
20525,SC,76.0,2014,51,4,12
20526,SC,79.0,2014,52,4,12
20527,SC,124.0,2014,53,4,1
20528,SC,124.0,2015,1,1,1
20529,SC,106.0,2015,2,1,1
20530,SC,105.0,2015,3,1,1
20531,SC,88.0,2015,4,1,1
20532,SC,91.0,2015,5,1,1
20533,SC,75.0,2015,6,1,2
20534,SC,98.0,2015,7,1,2
20535,SC,105.0,2015,8,1,2
20536,SC,81.0,2015,9,1,2
20537,SC,90.0,2015,10,1,3
20538,SC,83.0,2015,11,1,3
20539,SC,55.0,2015,12,1,3
20540,SC,55.0,2015,13,1,3
20541,SC,53.0,2015,14,2,4
20542,SC,58.0,2015,15,2,4
20543,SC,54.0,2015,16,2,4
20544,SC,71.0,2015,17,2,4
20545,SC,50.0,2015,18,2,5
20546,SC,73.0,2015,19,2,5
20547,SC,66.0,2015,20,2,5
20548,SC,54.0,2015,21,2,5
